2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Indonesia|||5.75|3|39|9|5|6
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Netherlands|||13.766666666666667|3|128|40|6|10
2018-08-20|uk|tablet|cpc|google|m.dfs.co.uk|United Kingdom|||244.08333333333334|9|1376|278|12|45
2018-08-20|uk|tablet|(none)|(direct)|m.dfs.co.uk|United Kingdom|||333.25|11|1136|267|23|36
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Slovakia|||26.45||44|12|3|4
2018-08-20|uk|tablet|cpc|bing|m.dfs.co.uk|United Kingdom|||44.65|4|474|48|8|14
2018-08-20|uk|mobile|cpc|bing|m.dfs.co.uk|United Arab Emirates|||3.6666666666666665||19|4|1|2
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Czechia|||0.35||8|3|1|1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|United States|||108.08333333333333|28|374|104|30|34
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Peru|||0.3|11|149|11|11|11
2018-08-20|uk|mobile|referral|gmb-glasgow|m.dfs.co.uk|United Kingdom|||71.41666666666667|1|301|66|2|7
2018-08-20|uk|mobile|referral|m.facebook.com|m.dfs.co.uk|Peru|||0.11666666666666667|4|37|4|4|4
2018-08-20|uk|mobile|referral|gmb-belfast|m.dfs.co.uk|United Kingdom|||155.81666666666666|4|742|169|10|23
2018-08-20|uk|mobile|email|jaywing|m.dfs.co.uk|United States|||0.35||12|2||1
2018-08-20|uk|desktop|organic|google|m.dfs.co.uk|United Kingdom|1|1672.0|70.95|6|328|96|7|23
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Nigeria|||34.333333333333336||21|8|2|2
2018-08-20|uk|mobile|referral|partnerads.ysm.yahoo.com|m.dfs.co.uk|United Kingdom|||6.233333333333333||50|14|1|2
2018-08-20|uk|mobile|referral|fosseshoppingpark.co.uk|m.dfs.co.uk|United Kingdom|||1.8166666666666667||15|5|1|1
2018-08-20|uk|mobile|referral|clicksafe.lloydstsb.com|m.dfs.co.uk|United Kingdom|4|6365.0|71.36666666666666|2|182|65||20
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Poland|||23.35|6|141|47|6|17
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Turkey|||39.05|6|201|55|5|14
2018-08-20|uk|tablet|email|experian|m.dfs.co.uk|United Kingdom|||6.0||27|10||2
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Dominican Republic|||2.5||23|5|1|2
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Canada|||41.65|1|219|56|7|11
2018-08-20|uk|mobile|cpc|google|m.dfs.co.uk|Jersey|||9.1|3|58|23|1|7
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Jersey|||147.91666666666666|4|374|101|6|13
2018-08-20|uk|mobile|referral|verifiedbyvisa.barclays.co.uk|m.dfs.co.uk|United Kingdom|5|7985.0|49.166666666666664|1|107|39||16
2018-08-20|uk|desktop|(none)|(direct)|m.dfs.co.uk|United Kingdom|||344.46666666666664|9|545|203|20|31
2018-08-20|uk|mobile|cpc|google|m.dfs.co.uk|India|||7.883333333333334||25|6|1|1
2018-08-20|uk|mobile|organic|search.yahoo.com|m.dfs.co.uk|Cyprus|||1.95||28|5|1|1
2018-08-20|uk|mobile|referral|l.instagram.com|m.dfs.co.uk|United Kingdom|||130.03333333333333|2|1031|248|43|47
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Singapore|||11.8||60|15|2|2
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Australia|||82.46666666666667|8|408|61|11|14
2018-08-20|uk|mobile|referral|duckduckgo.com|m.dfs.co.uk|United Kingdom|||75.3|5|545|77|8|15
2018-08-20|uk|mobile|referral|dealsdaddy.co.uk|m.dfs.co.uk|United Kingdom|1|968.0|56.36666666666667||79|28||1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|United Kingdom|38|46514.0|64338.45|1506|343819|56467|5671|9703
2018-08-20|uk|desktop|cpc|google|www.dfs.co.uk|United Kingdom|9|11402.0|21931.95|589|122771|19984|1387|3629
2018-08-20|uk|tablet|cpm|dfa|www.dfs.co.uk|United Kingdom|||1889.6333333333334|301|9077|1819|200|711
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Ukraine|||0.45|5|23|7|6|6
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|India|||11.966666666666667|3|95|15|3|6
2018-08-20|uk|desktop|cpc|bing|www.dfs.co.uk|United Kingdom|4|5711.0|6794.033333333334|222|38974|5777|596|1109
2018-08-20|uk|tablet|organic|search.yahoo.com|www.dfs.co.uk|United Kingdom|||1125.3166666666666|21|5303|824|74|157
2018-08-20|uk|desktop|referral|secure4.arcot.com|www.dfs.co.uk|United Kingdom|4|3202.0|7.016666666666667|2|125|32||21
2018-08-20|uk|tablet|organic|bing|www.dfs.co.uk|United Kingdom|||1751.65|38|8420|1602|116|264
2018-08-20|uk|desktop|referral|securesuite.co.uk|www.dfs.co.uk|United Kingdom|4|4747.0|354.0|2|644|109||34
2018-08-20|uk|desktop|referral|secure.barclaycard.co.uk|www.dfs.co.uk|United Kingdom|5|3409.0|54.06666666666667||291|74||20
2018-08-20|uk|desktop|cpm|dfa|www.dfs.co.uk|United Kingdom|4|5146.0|5057.016666666666|490|25934|4145|430|1496
2018-08-20|uk|tablet|cpc|bing|www.dfs.co.uk|Canada||||1|5|1|1|1
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Australia|||57.5|2|152|22|8|9
2018-08-20|uk|tablet|(none)|(direct)|www.dfs.co.uk|Guernsey|||1.1166666666666667||10|4|1|2
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Singapore||||1|6|1|1|1
2018-08-20|uk|tablet|referral|duckduckgo.com|www.dfs.co.uk|United Kingdom|||25.05|3|221|29|5|9
2018-08-20|uk|tablet|email|experian|www.dfs.co.uk|United Kingdom|||492.3|33|2327|561|50|232
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Germany|||10.1|13|203|36|22|22
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Greece|||0.36666666666666664|1|23|4|3|3
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Ireland|||235.7|4|1184|198|24|42
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Pakistan|||12.966666666666667|3|56|10|4|4
2018-08-20|uk|desktop|email|experian|www.dfs.co.uk|United Kingdom|||851.95|34|4905|1159|85|414
2018-08-20|uk|desktop|referral|mail.google.com|www.dfs.co.uk|United Kingdom|||22.633333333333333||96|24|2|4
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Mexico|||3.966666666666667||16|4|2|2
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|Malta|||6.083333333333333|1|42|7|1|2
2018-08-20|uk|desktop|referral|verifiedbyvisa.barclays.co.uk|www.dfs.co.uk|United Kingdom|||9.116666666666667||100|22||6
2018-08-20|uk|desktop|email|jaywing|www.dfs.co.uk|United Kingdom|||251.25|11|1631|286|22|63
2018-08-20|uk|desktop|email|experian|www.dfs.co.uk|Spain|||0.5166666666666667||11|3||1
2018-08-20|uk|desktop|referral|secure5.arcot.com|www.dfs.co.uk|United Kingdom|2|2692.0|49.233333333333334|1|207|61||18
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|Canada|||27.416666666666668||227|34|5|6
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Singapore|||7.866666666666666||31|7|1|2
2018-08-20|uk|mobile|cpc|google|www.dfs.co.uk|United Kingdom|||74.46666666666667|6|394|73|7|22
2018-08-20|uk|desktop|referral|duckduckgo.com|www.dfs.co.uk|United Kingdom|||164.55||505|70|4|7
2018-08-20|uk|desktop|cpm|dfa|www.dfs.co.uk|Poland|||3.45|1|44|7|1|3
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Australia|||154.65|7|1079|189|15|23
2018-08-20|uk|tablet|referral|r.search.aol.com|www.dfs.co.uk|United Kingdom|||12.633333333333333||51|11|2|2
2018-08-20|uk|tablet|referral|cliftonmoorshoppingpark.co.uk|www.dfs.co.uk|United Kingdom|||0.6||14|3|1|1
2018-08-20|uk|desktop|referral|r.search.aol.com|www.dfs.co.uk|United Kingdom|||54.03333333333333|1|443|73|9|16
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Luxembourg|||0.48333333333333334||16|3|1|1
2018-08-20|uk|desktop|referral|outlook.hs20.net|www.dfs.co.uk|United Kingdom|||9.466666666666667||16|2|1|1
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|United States|||5.916666666666667|2|67|11|3|6
2018-08-20|uk|tablet|cpc|google|www.dfs.co.uk|Malta|||9.466666666666667||59|9||2
2018-08-20|uk|desktop|organic|ask|www.dfs.co.uk|United Kingdom|||223.76666666666668|2|1205|175|19|33
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|France|||58.65|5|209|36|6|12
2018-08-20|uk|tablet|referral|verifiedbyvisa.barclays.co.uk|www.dfs.co.uk|United Kingdom|1|1121.0|14.033333333333333||57|11||4
2018-08-20|uk|tablet|referral|gmb-belfast|www.dfs.co.uk|United Kingdom|||69.98333333333333||311|57|7|10
2018-08-20|uk|desktop|referral|search.bt.com|www.dfs.co.uk|United Kingdom|||70.85|1|519|68|6|15
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|Spain|||152.21666666666667|4|534|102|7|16
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Guernsey|||69.23333333333333||305|48|4|8
2018-08-20|uk|desktop|referral|izito.co.uk|www.dfs.co.uk|United Kingdom|||9.283333333333333||54|11|2|2
2018-08-20|uk|tablet|organic|search.yahoo.com|www.dfs.co.uk|Ireland|||5.95||38|9|1|2
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Philippines|||45.583333333333336|12|927|185|37|37
2018-08-20|uk|tablet|referral|pinterest.com|www.dfs.co.uk|United Kingdom|||17.533333333333335|4|116|23|4|8
2018-08-20|uk|desktop|display|criteo|www.dfs.co.uk|United Kingdom|||4.083333333333333||37|6||1
2018-08-20|uk|tablet|(none)|(direct)|www.dfs.co.uk|Singapore|||6.316666666666666|1|41|7|1|2
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Belgium|||18.383333333333333||209|32|5|7
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Malta|||15.566666666666666||45|4|1|1
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Germany|||26.1||250|33|5|5
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Congo - Kinshasa|||29.883333333333333||252|52|1|3
2018-08-20|uk|desktop|cpc|google|www.dfs.co.uk|United States|||19.7||135|28|2|4
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|United Arab Emirates|||3.8833333333333333|1|76|11|2|2
2018-08-20|uk|tablet|(none)|(direct)|www.dfs.co.uk|Finland|||20.066666666666666||114|20||1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Cyprus|||101.46666666666667||444|78|5|6
2018-08-20|uk|desktop|referral|dfscorporate.co.uk|www.dfs.co.uk|United Kingdom|||100.76666666666667|1|251|37|1|4
2018-08-20||mobile|organic|search.yahoo.com|m.dfsspain.com|United Kingdom||||1|8|1|1|1
2018-08-20||mobile|organic|google|m.dfsspain.com|United Kingdom|||32.2|22|292|77|33|35
2018-08-20||mobile|cpc|google|m.dfsspain.com|Sweden|||2.05||10|5|1|1
2018-08-20|nl|mobile|cpc|google|m.dfs-banken.nl|Netherlands|||821.25|360|11104|1550|456|649
2018-08-20|nl|mobile|organic|google|m.dfs-banken.nl|Netherlands|||172.8|23|3740|222|37|65
2018-08-20|nl|mobile|organic|google|m.dfs-banken.nl|Belgium|||4.883333333333334|3|50|10|2|5
2018-08-20|nl|mobile|(none)|(direct)|m.dfs-banken.nl|Netherlands|||39.15|13|1578|79|20|28
2018-08-20|nl|mobile|email|experian|m.dfs-banken.nl|Netherlands|||40.8|2|54|37|2|11
2018-08-20||desktop|cpc|google|www.dfsspain.com|Spain|||150.51666666666668|9|797|139|23|26
2018-08-20|nl|desktop|organic|google|www.dfs-banken.nl|Netherlands|||206.66666666666666|13|925|223|36|57
2018-08-20|nl|desktop|cpc|google|www.dfs-banken.nl|Netherlands|||550.05|40|2867|680|126|180
2018-08-20|nl|tablet|cpc|google|www.dfs-banken.nl|Netherlands|||292.1666666666667|63|1401|342|96|141
2018-08-20|nl|tablet|organic|google|www.dfs-banken.nl|Netherlands|||115.26666666666667|13|568|118|21|39
2018-08-20|nl|desktop|email|experian|www.dfs-banken.nl|Netherlands|||2.6333333333333333||27|14|2|5
2018-08-20|nl|tablet|referral|megastoresdenhaag.nl|www.dfs-banken.nl|Netherlands|||105.0||380|35|1|1
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Italy|||3.5833333333333335|2|7|4|2|3
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Sudan||||1|1|1|1|1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|China||||2|2|2|2|2
2018-08-20|uk|mobile|display|mobsta|m.dfs.co.uk|United Kingdom||||10|17|10|6|10
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Malta|||5.483333333333333||117|20|3|5
2018-08-20|uk|desktop|organic|google|blog.dfs.co.uk|United Kingdom|||16.55|3|35|31|1|7
2018-08-20|nl|desktop|(none)|(direct)|www.dfs-banken.nl|United States|||0.6333333333333333|29|31|31|29|30
2018-08-20|ie|tablet|organic|google|www.dfs.ie|United Kingdom|||11.016666666666667|6|67|15|10|11
2018-08-20|uk|mobile|referral|watermelonsurveys.com|m.dfs.co.uk|Mexico|||18.85||2|2||1
2018-08-20|uk|tablet|referral|secure4.arcot.com|m.dfs.co.uk|United Kingdom|||0.5833333333333334||11|5||2
2018-08-20|uk|mobile|email|experian|m.dfs.co.uk|Belgium||||1|2|1||1
2018-08-20|uk|desktop|organic|bing|m.dfs.co.uk|United Kingdom|||6.716666666666667|2|48|17|2|7
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|(not set)|||2.433333333333333|19|101|27|24|24
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Brazil||||38|138|38|38|38
2018-08-20|uk|desktop|referral|n170.network-auth.com|www.dfs.co.uk|United Kingdom||||3|8|3||3
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Switzerland|||||2|||1
2018-08-20|uk|tablet|referral|watermelonsurveys.com|www.dfs.co.uk|Ireland|||2.7333333333333334|1|30|6|1|2
2018-08-20|uk|desktop|referral|secure7.arcot.com|m.dfs.co.uk|United Kingdom|1|398.0|0.9166666666666666||24|7||4
2018-08-20|uk|mobile|email|experian|m.dfs.co.uk|South Africa|||||3|1||1
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|China||||3|8|3|1|3
2018-08-20|uk|tablet|organic|google|www.dfs.co.uk|Israel||||1|3|1|1|1
2018-08-20|uk|tablet|referral|secure.barclaycard.co.uk|www.dfs.co.uk|United Kingdom|1|448.0|8.0|1|27|8||4
2018-08-20||tablet|cpc|google|www.dfsspain.com|Ireland|||0.15||3|2|1|1
2018-08-20|nl|tablet|cpc|google|www.dfs-banken.nl|Germany||||1|3|1|1|1
2018-08-20|ie|desktop|organic|google|www.dfs.ie|Turkey|||0.3333333333333333||4|2|1|1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Spain|||74.28333333333333|7|345|85|11|19
2018-08-20|uk|desktop|email|experian|www.dfs.co.uk|United States||||29|237|46|46|46
2018-08-20|uk|desktop|referral|tsys.arcot.com|www.dfs.co.uk|United Kingdom|3|2632.0|17.133333333333333|1|93|24||13
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Czechia|||29.75|1|65|8|3|3
2018-08-20|uk|desktop|cpm|dfa|www.dfs.co.uk|Netherlands|||0.03333333333333333|3|18|4|2|4
2018-08-20|uk|mobile|referral|secure6.arcot.com|m.dfs.co.uk|United Kingdom|||4.55||37|15||7
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Canada||||3|14|3|3|3
2018-08-20|uk|desktop|(none)|(direct)|www.dfs.co.uk|Lithuania|||6.383333333333334||91|15|2|3
2018-08-20|uk|desktop|email|jaywing|www.dfs.co.uk|Spain|||28.033333333333335|1|82|19|1|2
2018-08-20|uk|desktop|referral|104.18.18.209:6080|www.dfs.co.uk|United Kingdom||||1|5|1|1|1
2018-08-20|uk|tablet|referral|pinterest.com|www.dfs.co.uk|Ireland||||1|5|1|1|1
2018-08-20|nl|desktop|referral|outlook.live.com|www.dfs-banken.nl|Netherlands|||0.16666666666666666||5|3|1|1
2018-08-20|uk|desktop|referral|pinterest.co.uk|www.dfs.co.uk|Netherlands||||1|6|1|1|1
2018-08-20|ie|mobile|email|experian|m.dfs.ie|Spain|||3.3833333333333333||9|6||1
2018-08-20|uk|desktop|email|experian|www.dfs.co.uk|Ireland|||1.8833333333333333||23|5|1|2
2018-08-20|ie|tablet|display|pbu|www.dfs.ie|Ireland|||0.03333333333333333|1|4|3|2|2
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Cyprus|||39.11666666666667|2|259|63|5|10
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Ethiopia||||2|8|2|1|2
2018-08-20|uk|tablet|cpc|google|www.dfs.co.uk|Guernsey|||0.5333333333333333|2|10|4|2|3
2018-08-20|ie|mobile|organic|google|m.dfs.ie|(not set)||||2|4|2||2
2018-08-20|ie|desktop|display|pbu|www.dfs.ie|Ireland|||12.4|1|15|4|3|3
2018-08-20|ie|desktop|organic|google|www.dfs.ie|Russia|||0.03333333333333333||3|1|1|1
2018-08-20|uk|tablet|(none)|(direct)|www.dfs.co.uk|Norway|||0.13333333333333333||3|1|1|1
2018-08-20|uk|mobile|cpm|dfa|m.dfs.co.uk|Kosovo||||1|4|1|1|1
2018-08-20|uk|mobile|cpm|dfa|m.dfs.co.uk|Slovakia||||1|4|1||1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Sierra Leone||||1|5|1|1|1
2018-08-20|uk|mobile|referral|m.facebook.com|m.dfs.co.uk|Finland||||1|5|1|1|1
2018-08-20|uk|tablet|cpm|dfa|www.dfs.co.uk|Ukraine|||0.16666666666666666||6|1||1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Brazil|||0.11666666666666667|1|26|5|4|4
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|United States|||0.11666666666666667|2|15|3|3|3
2018-08-20|uk|tablet|cpc|google|www.dfs.co.uk|France|||15.583333333333334|2|85|18|1|4
2018-08-20||desktop|cpc|google|www.dfsspain.com|United Kingdom|||75.85|4|294|70|13|15
2018-08-20|uk|desktop|referral|cap.attempts.securecode.com|www.dfs.co.uk|United Kingdom|||26.233333333333334||107|29||4
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|Ukraine||||1|1|1|1|1
2018-08-20|uk|tablet|referral|secure4.arcot.com|www.dfs.co.uk|United Kingdom|1|668.0|20.566666666666666|1|92|23||11
2018-08-20|nl|mobile|organic|search.yahoo.com|m.dfs-banken.nl|Netherlands|||5.35||8|3|1|1
2018-08-20|uk|mobile|cpm|dfa|m.dfs.co.uk|Belarus|||3.0|1|11|2|2|2
2018-08-20|ie|desktop|organic|google|www.dfs.ie|Italy|||1.9||21|4|2|2
2018-08-20|uk|mobile|cpm|dfa|m.dfs.co.uk|Montenegro||||1|3|1||1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Italy|||33.516666666666666|3|256|39|9|10
2018-08-20|uk|desktop|cpc|google|www.dfs.co.uk|Spain|||25.183333333333334|1|164|31|1|5
2018-08-20||desktop|referral|mail.yahoo.com|www.dfsspain.com|Spain|||0.25||8|3||1
2018-08-20|ie|desktop|organic|bing|www.dfs.ie|Netherlands|||0.5666666666666667||9|1|1|1
2018-08-20|ie|desktop|organic|google|www.dfs.ie|(not set)|||6.766666666666667||72|25|7|8
2018-08-20|uk|mobile|cpm|dfa|m.dfs.co.uk|Ghana|||0.38333333333333336||5|2||1
2018-08-20||desktop|organic|yahoo||United Kingdom|||||1||1|1
2018-08-20|uk|mobile|referral|gmb-belfast|m.dfs.co.uk|Ireland|||27.0|1|24|10||2
2018-08-20|uk|desktop|referral|basecamp.com|www.dfs.co.uk|United Kingdom|||117.58333333333333|3|125|31||6
2018-08-20|uk|desktop|cpc|bing|www.dfs.co.uk|Jersey||||1|5|1||1
2018-08-20|uk|mobile|cpc|google|m.dfs.co.uk|Malta|||9.4||62|16|1|1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Jersey|||67.91666666666667||291|51|4|6
2018-08-20|uk|mobile|cpc|google|m.dfs.co.uk|Kenya|||12.916666666666666||27|10||1
2018-08-20|nl|mobile|(none)|(direct)|m.dfs-banken.nl|United States||||2|2|2|2|2
2018-08-20|uk|mobile|email|experian|m.dfs.co.uk|France|||0.43333333333333335||5|2||1
2018-08-20|nl|tablet|organic|bing|www.dfs-banken.nl|Netherlands|||5.233333333333333||29|7||1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Belgium|||8.15|1|21|6|1|2
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Portugal|||14.183333333333334|2|118|24|2|5
2018-08-20|uk|desktop|cpm|dfa|www.dfs.co.uk|Iraq|||12.483333333333333||37|6||1
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Guernsey|||9.633333333333333||39|11|1|2
2018-08-20|ie|mobile|organic|google|m.dfs.ie|Hong Kong|||0.7666666666666667||7|3|1|1
2018-08-20|uk|desktop|organic|google|www.dfs.co.uk|Qatar|||||1|||
2018-08-20|nl|mobile|cpc|google|m.dfs-banken.nl|Suriname|||17.85||68|21|1|1
2018-08-20|ie|desktop|organic|google|m.dfs.ie|United Kingdom|||0.23333333333333334||6|2|2|2
2018-08-20|nl|desktop|referral|betalen.rabobank.nl|www.dfs-banken.nl|Netherlands|||1.6166666666666667||13|5||2
2018-08-20|uk|mobile|(none)|(direct)|m.dfs.co.uk|Netherlands|||9.833333333333334|3|54|17|4|6
2018-08-20|uk|mobile|email|experian|m.dfs.co.uk|Spain|||2.433333333333333||17|6||2
2018-08-20|uk|mobile|organic|google|m.dfs.co.uk|St. Lucia|||6.166666666666667||23|6||1
2018-08-20|uk|mobile|referral|ecosia.org|m.dfs.co.uk|United Kingdom|||11.283333333333333|1|72|23|4|5
2018-08-20|uk|tablet|(none)|(direct)|www.dfs.co.uk|Spain|||156.21666666666667|5|407|73|2|9
2018-08-20|uk|desktop|referral|facebook.com|www.dfs.co.uk|Poland|||19.45||47|8|1|2
2018-08-20||tablet|(none)|(direct)|www.dfsspain.com|United Kingdom|||5.3||57|13|4|4
2018-08-20|uk|desktop|organic|bing|www.dfs.co.uk|Sweden|||5.266666666666667||36|9|1|1
2018-08-20|uk|tablet|referral|gumtree.com|www.dfs.co.uk|United Kingdom|||4.466666666666667||24|3||1
