2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Portugal|||8.933333333333334|1|75|8|2|2
2018-08-21|uk|tablet|(none)|(direct)|www.dfs.co.uk|Portugal|||51.18333333333333||159|32|3|5
2018-08-21|uk|desktop|cpc|google|www.dfs.co.uk|France|||9.583333333333334||163|24|1|4
2018-08-21|uk|tablet|organic|google|blog.dfs.co.uk|United Kingdom|||0.48333333333333334||12|3|1|1
2018-08-21||mobile|cpc|google|m.dfsspain.com|United States|||19.433333333333334|1|28|11|2|2
2018-08-21|nl|mobile|organic|google|m.dfs-banken.nl|Netherlands|||197.15|20|2088|179|39|59
2018-08-21|nl|mobile|(none)|(direct)|m.dfs-banken.nl|Netherlands|||83.43333333333334|26|2034|97|25|44
2018-08-21||desktop|organic|google|www.dfsspain.com|Spain|||66.51666666666667|2|253|48|8|11
2018-08-21||tablet|cpc|google|www.dfsspain.com|Spain|||148.13333333333333|9|691|159|19|33
2018-08-21||desktop|organic|google|www.dfsspain.com|Malta|||3.716666666666667||15|5||1
2018-08-21||tablet|organic|google|www.dfsspain.com|Spain|||90.28333333333333||221|40|5|9
2018-08-21|nl|desktop|organic|google|www.dfs-banken.nl|Netherlands|||305.51666666666665|19|1104|269|42|69
2018-08-21|nl|tablet|cpc|google|www.dfs-banken.nl|Netherlands|||293.51666666666665|61|1491|352|82|134
2018-08-21||desktop|cpc|mobile||United Kingdom|||||167||167|167
2018-08-21||desktop|referral|(not set)||United Kingdom|||||12||12|12
2018-08-21||desktop|referral|(not set)||(not set)|||||1||1|1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Denmark|||9.866666666666667|2|42|11|4|4
2018-08-21|uk|mobile|cpm|dfa|m.dfs.co.uk|Germany||||5|15|5|4|5
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Spain|||211.81666666666666|10|641|204|22|44
2018-08-21|uk|mobile|referral|secure4.arcot.com|m.dfs.co.uk|United Kingdom|8|9984.0|153.58333333333334|8|452|181||60
2018-08-21|uk|mobile|organic|search.yahoo.com|m.dfs.co.uk|Portugal||||1|1|1|1|1
2018-08-21||mobile|(none)|(direct)|m.dfsspain.com|Spain|||20.216666666666665|3|44|13|6|7
2018-08-21|nl|mobile|display|bannerconnect|m.dfs-banken.nl|Netherlands|||4.366666666666666|14|18|18||16
2018-08-21|nl|desktop|(none)|(direct)|www.dfs-banken.nl|United Kingdom|||38.46666666666667|5|115|30|2|16
2018-08-21|uk|mobile|referral|verifiedbyvisa.barclays.co.uk|m.dfs.co.uk|United Kingdom|1|498.0|19.233333333333334|3|46|15||11
2018-08-21|uk|mobile|cpc|google|m.dfs.co.uk|Lithuania|||0.7|3|17|12|6|7
2018-08-21|uk|mobile|referral|secure7.arcot.com|m.dfs.co.uk|United Kingdom|6|9527.0|167.6|3|421|158||54
2018-08-21|uk|mobile|organic|bing|m.dfs.co.uk|United Kingdom|||297.76666666666665|19|1187|272|17|65
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Thailand||||1|7|2||2
2018-08-21|uk|mobile|referral|tsys.arcot.com|m.dfs.co.uk|Ireland|||18.633333333333333||4|2||1
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Indonesia|||3.466666666666667|2|73|14|8|8
2018-08-21|uk|desktop|email|experian|www.dfs.co.uk|United States||||11|115|22|22|22
2018-08-21|nl|mobile|email|experian|m.dfs-banken.nl|Netherlands|||11.95||70|40|2|15
2018-08-21|uk|mobile|referral|pinterest.com|m.dfs.co.uk|United Kingdom|||86.66666666666667|30|373|114|32|46
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Australia|||4.95|2|25|10|2|3
2018-08-21|uk|mobile|cpm|dfa|m.dfs.co.uk|Spain|||6.6|5|67|13|4|7
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Myanmar (Burma)||||1|4|1|1|1
2018-08-21|nl|mobile|cpc|google|m.dfs-banken.nl|United Kingdom|||0.2|2|10|4|3|3
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|United States|||17.916666666666668|21|389|46|20|27
2018-08-21|uk|mobile|cpm|dfa|m.dfs.co.uk|Sweden||||1|4|1|1|1
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Israel||||1|4|1|1|1
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Spain|||37.9|14|123|38|14|19
2018-08-21|ie|tablet|email|experian|www.dfs.ie|Ireland|||5.25|2|17|9|3|5
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Qatar|||4.216666666666667||29|5|1|1
2018-08-21|ie|desktop|cpc|google|www.dfs.ie|United Kingdom|||13.2|1|90|28|6|8
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|United Arab Emirates|||1.4166666666666667||12|3|1|1
2018-08-21|ie|desktop|organic|google|www.dfs.ie|India|||11.1|2|33|12|6|6
2018-08-21|uk|desktop|email|jaywing|www.dfs.co.uk|United Kingdom|1|868.0|226.98333333333332|7|962|195|10|38
2018-08-21|uk|desktop|referral|mail|www.dfs.co.uk|United Kingdom|||6.016666666666667|1|52|10||2
2018-08-21|ie|mobile|referral|tsys.arcot.com|m.dfs.ie|Ireland|||1.6|3|23|11||9
2018-08-21|ie|desktop|organic|google|www.dfs.ie|France|||40.05|1|42|12|3|4
2018-08-21|uk|desktop|referral|trottersmalta.com|www.dfs.co.uk|Malta|||0.5|1|10|3||2
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Mauritius||||1|5|1|1|1
2018-08-21|ie|desktop|organic|bing|www.dfs.ie|United Kingdom|||28.016666666666666||87|24|1|5
2018-08-21|uk|desktop|referral|l.facebook.com|m.dfs.co.uk|United Kingdom|||0.4666666666666667|3|16|4|3|4
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|South Africa|||35.53333333333333||268|34|2|2
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Netherlands|||60.85|2|158|29|1|4
2018-08-21|uk|desktop|organic|search.yahoo.com|www.dfs.co.uk|Ireland|||6.95||51|9|1|2
2018-08-21|uk|desktop|(none)|(direct)|www.dfs.co.uk|Portugal|||11.616666666666667|3|25|5|2|4
2018-08-21||mobile|cpc|google|m.dfsspain.com|Ireland|||2.5|1|25|17|3|4
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Canada|||6.766666666666667|4|79|10|8|8
2018-08-21|uk|tablet|organic|bing|www.dfs.co.uk|Turkey|||7.133333333333334||46|6|1|1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Italy|||44.65|1|201|44|7|10
2018-08-21|uk|mobile|social|pinterest|m.dfs.co.uk|United Kingdom|||1.8333333333333333|1|15|4|1|2
2018-08-21|uk|desktop|referral|ecosia.org|www.dfs.co.uk|United Kingdom|1|1427.0|92.0||349|66|2|6
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Turkey|||34.733333333333334|1|93|25|4|4
2018-08-21|uk|desktop|(none)|(direct)|m.dfs.co.uk|Peru||||15|52|15|15|15
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Philippines|||0.03333333333333333|5|34|5|4|5
2018-08-21|uk|mobile|referral|pinterest.co.uk|m.dfs.co.uk|United Kingdom|||13.616666666666667|7|35|16|2|10
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Mexico||||2|4|2|1|2
2018-08-21|uk|mobile|referral|watermelonsurveys.com|m.dfs.co.uk|Netherlands||||1|1|1||1
2018-08-21||tablet|cpc|google|www.dfsspain.com|United Kingdom|||59.266666666666666|3|434|94|8|10
2018-08-21|uk|desktop|cpc|google|www.dfs.co.uk|Switzerland|||3.533333333333333||62|9|1|1
2018-08-21|uk|desktop|(none)|(direct)|www.dfs.co.uk|Belgium|||3.9166666666666665||37|4|1|1
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Denmark|||1.1||22|5|1|1
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Singapore|||8.483333333333333||34|3|1|1
2018-08-21|uk|mobile|referral|m.facebook.com|m.dfs.co.uk|Poland||||1|3|1||1
2018-08-21|uk|tablet|cpc|bing|www.dfs.co.uk|Ireland|||30.683333333333334|1|153|30|1|5
2018-08-21|ie|mobile|organic|google|m.dfs.ie|United States|||4.683333333333334|1|9|4|1|2
2018-08-21|uk|desktop|(none)|(direct)|m.dfs.co.uk|Philippines||||4|11|4|4|4
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Italy|||57.266666666666666|2|306|65|2|4
2018-08-21|uk|desktop|referral|facebook.com|www.dfs.co.uk|Peru||||5|36|5|5|5
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Sweden|||18.333333333333332||63|15|3|4
2018-08-21|ie|mobile|(none)|(direct)|m.dfs.ie|United Kingdom|||37.833333333333336|18|194|73|27|31
2018-08-21|uk|desktop|referral|pr|www.dfs.co.uk|United Kingdom|||1.7666666666666666||32|3||1
2018-08-21|nl|desktop|organic|google|www.dfs-banken.nl|Belgium|||0.5333333333333333|1|12|3|2|2
2018-08-21|uk|desktop|referral|uk.downloadsearch.cnet.com|www.dfs.co.uk|United Kingdom|||1.8666666666666667||13|2||1
2018-08-21|uk|tablet|referral|secure.barclaycard.co.uk|www.dfs.co.uk|Greece||||1|2|1||1
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Portugal|||35.333333333333336|1|215|10|2|4
2018-08-21|uk|desktop|referral|outlook.live.com|www.dfs.co.uk|United Kingdom|||88.63333333333334|5|394|89|8|21
2018-08-21|ie|desktop|display|pbu|www.dfs.ie|Ireland|||13.216666666666667|1|60|15|3|3
2018-08-21|uk|tablet|referral|tsys.arcot.com|www.dfs.co.uk|United Kingdom|1|368.0|37.86666666666667||143|28||5
2018-08-21|uk|desktop|(none)|(direct)|www.dfs.co.uk|Peru|||0.05|14|154|17|18|17
2018-08-21|uk|desktop|referral|secure4.arcot.com|www.dfs.co.uk|United Kingdom|9|9120.0|53.766666666666666|2|297|71||27
2018-08-21|uk|mobile|referral|dfscorporate.co.uk|m.dfs.co.uk|United Kingdom|||62.8|6|351|75|5|15
2018-08-21|uk|mobile|email|experian|m.dfs.co.uk|Jersey|||12.833333333333334||5|2||1
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Norway|||21.333333333333332||119|20|2|3
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Cyprus|||61.93333333333333|4|218|59|5|14
2018-08-21|nl|mobile|referral|ideal.ing.nl|m.dfs-banken.nl|Netherlands||||1|1|1||1
2018-08-21|uk|desktop|(none)|(direct)|m.dfs.co.uk|Japan|||9.866666666666667|1|8|3|2|2
2018-08-21|uk|desktop|(none)|(direct)|www.dfs.co.uk|China|||44.833333333333336|5|140|30|5|10
2018-08-21|uk|mobile|display|criteo|m.dfs.co.uk|United Kingdom|||9.166666666666666|3|48|14||5
2018-08-21|ie|desktop|(none)|(direct)|www.dfs.ie|United States|||6.45|3|108|20|3|4
2018-08-21|uk|mobile|referral|mail.google.com|m.dfs.co.uk|United Kingdom|||19.6||86|37||7
2018-08-21|nl|tablet|cpc|google|www.dfs-banken.nl|Oman|||2.433333333333333||16|4|1|2
2018-08-21||desktop|cpc|google|www.dfsspain.com|United Kingdom|||54.38333333333333|2|112|28|6|7
2018-08-21|ie|mobile|organic|google|m.dfs.ie|Georgia||||1|2|1|1|1
2018-08-21|uk|desktop|display|criteo|www.dfs.co.uk|United Kingdom|||109.21666666666667|3|144|31|1|14
2018-08-21|ie|tablet|organic|google|www.dfs.ie|United States|||7.083333333333333||17|6|2|2
2018-08-21|uk|desktop|referral|mail.google.com|www.dfs.co.uk|United Kingdom|||0.6||21|5|1|2
2018-08-21|ie|tablet|display|independent|www.dfs.ie|Ireland|||0.5666666666666667|1|8|3|2|2
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Poland|||0.8666666666666667|2|17|5|2|3
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Macau||||2|10|2|2|2
2018-08-21|uk|mobile|(none)|(direct)|www.dfs.co.uk|United Kingdom|||142.58333333333334|1|403|75|6|9
2018-08-21|ie|mobile|referral|houseedit.ie|m.dfs.ie|Ireland|||1.1||9|4||1
2018-08-21|uk|desktop|organic|indeed|www.dfs.co.uk|United Kingdom|||6.833333333333333||30|5|1|1
2018-08-21|uk|mobile|referral|dulux.co.uk|m.dfs.co.uk|United Kingdom|||22.583333333333332||12|6||1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Mexico|||0.4|2|16|4|2|3
2018-08-21|uk|desktop|(none)|(direct)|www.dfs.co.uk|South Africa||||1|4|1|1|1
2018-08-21|uk|mobile|display|mobsta|m.dfs.co.uk|United Kingdom||||5|11|5|2|5
2018-08-21|uk|mobile|cpc|google|m.dfs.co.uk|Norway|||2.5833333333333335|1|16|6|1|3
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Philippines||||1|2|1||1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Norway|||7.6|3|28|9|4|5
2018-08-21|ie|desktop|referral|outlook.live.com|www.dfs.ie|Ireland|||11.866666666666667||80|26||7
2018-08-21|ie|desktop|organic|google|www.dfs.ie|Belgium|||21.016666666666666||130|26||2
2018-08-21|uk|mobile|cpm|dfa|m.dfs.co.uk|Ireland||||2|6|2|1|2
2018-08-21|uk|desktop|referral|t.co|www.dfs.co.uk|United Kingdom|||7.7|1|58|11|2|3
2018-08-21|uk|mobile|referral|duckduckgo.com|m.dfs.co.uk|United Kingdom|||23.516666666666666|5|83|28|3|11
2018-08-21|uk|tablet|referral|dfs.ie|www.dfs.co.uk|Ireland|||19.716666666666665|3|86|18|2|7
2018-08-21|uk|desktop|cpc|google|www.dfs.co.uk|Ireland|||1.2333333333333334||14|2|1|1
2018-08-21|uk|desktop|organic|bing|blog.dfs.co.uk|United Kingdom|||0.4166666666666667||11|2||1
2018-08-21|ie|desktop|referral|tsys.arcot.com|www.dfs.ie|Ireland|1|1501.604859|||11|5||5
2018-08-21|uk|mobile|referral|securesuite.co.uk|m.dfs.co.uk|United States|1|868.0|0.016666666666666666||4|1||1
2018-08-21|uk|desktop|cpm|dfa|www.dfs.co.uk|Russia|||0.1||5|1|1|1
2018-08-21|uk|desktop|organic|bing|www.dfs.co.uk|Spain|||11.05||56|10|1|2
2018-08-21|uk|mobile|referral|m.facebook.com|m.dfs.co.uk|Singapore||||2|4|2||2
2018-08-21|uk|mobile|referral|bbc.com|m.dfs.co.uk|Jamaica|||1.3166666666666667|2|9|4||3
2018-08-21|uk|tablet|referral|trottersmalta.com|www.dfs.co.uk|Malta|||3.6666666666666665||20|3|1|1
2018-08-21|uk|desktop|referral|s-tg-bcpvip001.towergate.local|www.dfs.co.uk|United Kingdom|||8.433333333333334||49|10||3
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Denmark|||18.916666666666668||58|11|1|2
2018-08-21|uk|mobile|cpm|dfa|m.dfs.co.uk|United Arab Emirates|||0.4||5|2|1|1
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Pakistan||||2|9|2|2|2
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Nigeria|||4.266666666666667|3|22|8|5|6
2018-08-21|ie|desktop|referral|uk.search.yahoo.com|www.dfs.ie|United Kingdom|||17.066666666666666||52|16|1|2
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Lithuania|||12.55||58|13|3|3
2018-08-21|uk|mobile|organic|search.yahoo.com|m.dfs.co.uk|Jersey|||2.4||7|2||1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Poland|||23.033333333333335|6|145|37|8|11
2018-08-21|ie|desktop|organic|google|www.dfs.ie|Australia|||0.9666666666666667||23|4|2|2
2018-08-21|ie|desktop|(none)|(direct)|www.dfs.ie|Japan|||0.03333333333333333||19|2|2|2
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Afghanistan||||1|12|1|1|1
2018-08-21|uk|desktop|organic|bing|www.dfs.co.uk|Jersey|||0.95||17|4|1|2
2018-08-21|uk|mobile|referral|mail.yahoo.com|m.dfs.co.uk|United Kingdom|||3.5833333333333335||10|5||1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Greece|||68.98333333333333|5|244|56|4|13
2018-08-21|uk|desktop|organic|bing|www.dfs.co.uk|France|||1.3166666666666667||14|2|1|1
2018-08-21|uk|mobile|cpc|bing|m.dfs.co.uk|Hong Kong||||1|3|1|1|1
2018-08-21|uk|mobile|cpc|google|m.dfs.co.uk|Thailand||||1|4|1||1
2018-08-21|uk|mobile|referral|fosseshoppingpark.co.uk|m.dfs.co.uk|United Kingdom|||6.383333333333334||61|12|2|2
2018-08-21||mobile|(none)|(direct)|m.dfsspain.com|United Kingdom|||8.35|3|68|13|4|6
2018-08-21|uk|desktop|referral|dfs-banken.nl|www.dfs.co.uk|Netherlands|||0.8833333333333333|1|11|5||2
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Aruba||||1|2|1|1|1
2018-08-21||tablet|organic|google|www.dfsspain.com|Norway|||18.75||100|8||1
2018-08-21|uk|tablet|(none)|(direct)|www.dfs.co.uk|Spain|||7.633333333333334||49|11|3|3
2018-08-21|uk|desktop|organic|google|www.dfs.co.uk|Turkey|||8.533333333333333||71|12|3|3
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|Thailand|||15.35||150|19||1
2018-08-21|uk|tablet|organic|google|www.dfs.co.uk|France|||59.36666666666667|7|359|65|8|15
2018-08-21|uk|mobile|referral|bangonstyleblog.com|m.dfs.co.uk|United Kingdom||||4|8|4||4
2018-08-21|uk|desktop|referral|r.search.aol.com|www.dfs.co.uk|United Kingdom|||58.13333333333333|1|259|46|4|8
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Gibraltar|||2.2||20|7|2|2
2018-08-21|uk|mobile|display|mailonline|m.dfs.co.uk|United Kingdom||||8|13|8|1|8
2018-08-21|uk|mobile|(none)|(direct)|m.dfs.co.uk|Cyprus|||7.883333333333334|2|47|17|3|3
2018-08-21||desktop|cpc|google|www.dfsspain.com|Spain|||122.06666666666666|7|313|67|14|16
2018-08-21|uk|desktop|referral|vi.vipr.ebaydesc.com|www.dfs.co.uk|United Kingdom|||9.333333333333334||40|6|1|2
2018-08-21|ie|tablet|referral|whatshewears.ie|www.dfs.ie|Ireland||||1|1|1||1
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Romania|||0.35|2|14|4|2|3
2018-08-21|uk|mobile|organic|google|m.dfs.co.uk|Indonesia||||1|2|1|1|1
2018-08-21|uk|desktop|referral|results.searchlock.com|www.dfs.co.uk|United Kingdom|||1.6||31|5|2|2
2018-08-21|uk|desktop|referral|10.1.26.223:15871|www.dfs.co.uk|United Kingdom|||0.95||10|2|1|1
2018-08-21|uk|tablet|organic|bing|www.dfs.co.uk|France||||1|5|1||1
2018-08-21|uk|tablet|cpm|dfa|www.dfs.co.uk|United States|||0.03333333333333333|1|3|1|1|1
2018-08-21|uk|desktop|referral|acs1.edb.com|www.dfs.co.uk|United Kingdom|||18.65||27|7||1
